_id,jobId,transcriptId,clusteringOutput,addedOn,cluster,intent_desc,intent_name,explaination
68d536dd97faae75d3eddb5b,CXJ-005D,HB_20250730135035679349042618VOICE03b2b160404b41e4a7337e94e039495b,"{'cluster': 24, 'intent_desc': 'account inquiry:Account inquiry refers to a request for information about an account.', 'intent_name': 'Account Inquiry', 'explaination': ""The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements.""}",1758803677,24,account inquiry:Account inquiry refers to a request for information about an account.,Account Inquiry,"The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb5c,CXJ-005D,HB_20250730210144679349596285VOICEb39830723c7147898dcd4dd3f109c56c,"{'cluster': 24, 'intent_desc': ""account inquiry:Account inquiry refers to a request for information about an account's status or transactions."", 'intent_name': 'Account Inquiry', 'explaination': ""The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements.""}",1758803677,24,account inquiry:Account inquiry refers to a request for information about an account's status or transactions.,Account Inquiry,"The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb5d,CXJ-005D,HB_20250730212350679349649537VOICEf4407ce86f6c4a4b9df82637bde2ee20,"{'cluster': 24, 'intent_desc': 'account inquiry:Account inquiry refers to a request for information about an account.', 'intent_name': 'Account Inquiry', 'explaination': ""The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements.""}",1758803677,24,account inquiry:Account inquiry refers to a request for information about an account.,Account Inquiry,"The intent 'Account Inquiry' is used consistently across all input statements to describe a request for information about an account, including its status or transactions. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb5e,CXJ-005D,HB_20250729184833679348630620VOICE0e446f15a5ba4a1da3ed77d0a536705d,"{'cluster': 31, 'intent_desc': 'activate card:activate card refers to enabling a debit card for use.', 'intent_name': 'activate card', 'explaination': ""The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use.""}",1758803677,31,activate card:activate card refers to enabling a debit card for use.,activate card,"The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use."
68d536dd97faae75d3eddb5f,CXJ-005D,HB_20250730160341679349206142VOICEe7280da639b640b08092036d9f6c26fd,"{'cluster': 31, 'intent_desc': 'activate card:activate card refers to enabling a debit card for use.', 'intent_name': 'activate card', 'explaination': ""The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use.""}",1758803677,31,activate card:activate card refers to enabling a debit card for use.,activate card,"The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use."
68d536dd97faae75d3eddb60,CXJ-005D,HB_20250731134724679349870347VOICEfb9bd4f489e8472c9af538eaf5b41b55,"{'cluster': 31, 'intent_desc': 'activate card:activate card refers to enabling a debit card for use.', 'intent_name': 'activate card', 'explaination': ""The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use.""}",1758803677,31,activate card:activate card refers to enabling a debit card for use.,activate card,"The intent 'activate card' is used consistently across all input statements, indicating that the common action is to enable a debit card for use."
68d536dd97faae75d3eddb61,CXJ-005D,HB_20250729185746679348635666VOICEc2c7d3c528bc43a9ad443e3ea8e67b7a,"{'cluster': 15, 'intent_desc': 'account access:Account access refers to the ability to log into and use an account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account.""}",1758803677,15,account access:Account access refers to the ability to log into and use an account.,Account Access,"The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account."
68d536dd97faae75d3eddb62,CXJ-005D,HB_20250729213207679348824516VOICE22062c9da8e14856a5362c1fa488d020,"{'cluster': 15, 'intent_desc': 'account access:Account access refers to the ability to log into and manage an account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account.""}",1758803677,15,account access:Account access refers to the ability to log into and manage an account.,Account Access,"The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account."
68d536dd97faae75d3eddb63,CXJ-005D,HB_20250729223917679348893216VOICE8393cdf53b244df5a4cf3a7e35134c84,"{'cluster': 15, 'intent_desc': 'account access:Account access refers to the ability to log into and use an account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account.""}",1758803677,15,account access:Account access refers to the ability to log into and use an account.,Account Access,"The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account."
68d536dd97faae75d3eddb64,CXJ-005D,HB_20250731153629679350000255VOICE7f9ea54832c14e5c956273a93ed93fb0,"{'cluster': 15, 'intent_desc': 'account access:Account access refers to the ability to use and manage an account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account.""}",1758803677,15,account access:Account access refers to the ability to use and manage an account.,Account Access,"The common intent name 'Account Access' is chosen because it appears in all the input statements and accurately represents the ability to log into, use, and manage an account."
68d536dd97faae75d3eddb65,CXJ-005D,HB_20250729190752679348657554VOICEe369e739d13f4f3ca4bee000dcad5d66,"{'cluster': 36, 'intent_desc': 'card issue:Card issue refers to problems with using a payment card.', 'intent_name': 'Card Issue', 'explaination': ""The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.""}",1758803677,36,card issue:Card issue refers to problems with using a payment card.,Card Issue,The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.
68d536dd97faae75d3eddb66,CXJ-005D,HB_20250729233801679348941001VOICE1372fb1922fa4fe1b16f5fbc2d90d728,"{'cluster': 36, 'intent_desc': 'card issue:Card issue refers to problems or concerns with using a debit or credit card.', 'intent_name': 'Card Issue', 'explaination': ""The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.""}",1758803677,36,card issue:Card issue refers to problems or concerns with using a debit or credit card.,Card Issue,The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.
68d536dd97faae75d3eddb67,CXJ-005D,HB_20250729235944679348950900VOICEba5aadbac0a442a9b5da7a3674481d25,"{'cluster': 36, 'intent_desc': 'card issue:Card issue refers to any problem or concern related to a debit or credit card.', 'intent_name': 'Card Issue', 'explaination': ""The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.""}",1758803677,36,card issue:Card issue refers to any problem or concern related to a debit or credit card.,Card Issue,The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.
68d536dd97faae75d3eddb68,CXJ-005D,HB_20250730221758679349704774VOICE735a432811ea492abe800759b82dde93,"{'cluster': 36, 'intent_desc': 'card issue:card issue refers to problems with using a debit or credit card.', 'intent_name': 'Card Issue', 'explaination': ""The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.""}",1758803677,36,card issue:card issue refers to problems with using a debit or credit card.,Card Issue,The common intent name 'Card Issue' is used because it appears in all the input statements and accurately represents the problems or concerns related to using a debit or credit card.
68d536dd97faae75d3eddb69,CXJ-005D,HB_20250729191208679348627210VOICEf68d765afb5e4d86a291875ef17144e1,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to submitting required documents to the system.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to submitting required documents to the system.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6a,CXJ-005D,HB_20250730182403679349409519VOICE59c31095ab3d4910a88c99812c9e392c,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to submitting required documents for verification purposes.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to submitting required documents for verification purposes.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6b,CXJ-005D,HB_20250730190843679349485694VOICEa262bb693e36414780d5a6207003b90a,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to submitting required documents for verification or processing.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to submitting required documents for verification or processing.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6c,CXJ-005D,HB_20250730230127679349741028VOICE73440540f948490da95286ae5f328260,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to submitting required documents online for verification.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to submitting required documents online for verification.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6d,CXJ-005D,HB_20250731131232679349846573VOICE0bfbd556965b46438bba8e926a753f50,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to submitting required documents for verification or processing.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to submitting required documents for verification or processing.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6e,CXJ-005D,HB_20250731142014679349902280VOICE1ff142b29e8544919ad61d5040873aca,"{'cluster': 7, 'intent_desc': 'document upload:Document upload refers to the process of submitting required documents online.', 'intent_name': 'Document Upload', 'explaination': ""The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing.""}",1758803677,7,document upload:Document upload refers to the process of submitting required documents online.,Document Upload,"The common intent name 'Document Upload' is chosen because it appears consistently across all input statements, representing the action of submitting required documents for various purposes such as verification or processing."
68d536dd97faae75d3eddb6f,CXJ-005D,HB_20250729194049679348698123VOICEeaef213682f64819a9f984c662a5da9c,"{'cluster': 16, 'intent_desc': 'account access:Account access refers to the ability to log into and manage an account online.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account.""}",1758803677,16,account access:Account access refers to the ability to log into and manage an account online.,Account Access,"The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account."
68d536dd97faae75d3eddb70,CXJ-005D,HB_20250729203822679348772015VOICEbdd431d2f58f4d1291562e12d9297040,"{'cluster': 16, 'intent_desc': 'account access:Account access refers to the ability to log into and use an online account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account.""}",1758803677,16,account access:Account access refers to the ability to log into and use an online account.,Account Access,"The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account."
68d536dd97faae75d3eddb71,CXJ-005D,HB_20250729230045679348915233VOICEcfcb5b42944242768d20044d9dd308e5,"{'cluster': 16, 'intent_desc': 'account access:Account access refers to the ability to log into an online account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account.""}",1758803677,16,account access:Account access refers to the ability to log into an online account.,Account Access,"The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account."
68d536dd97faae75d3eddb72,CXJ-005D,HB_20250729230728679348919832VOICE3884d6daf23848a6a92d381e9a4108ff,"{'cluster': 16, 'intent_desc': 'account access:Account access refers to the ability to log into and use an online account.', 'intent_name': 'Account Access', 'explaination': ""The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account.""}",1758803677,16,account access:Account access refers to the ability to log into and use an online account.,Account Access,"The common intent name 'Account Access' is chosen because it appears consistently in all the input statements, representing the ability to log into and manage an online account."
68d536dd97faae75d3eddb73,CXJ-005D,HB_20250729194903679348710181VOICE4e3fd2fe69434c17a9ee9fd734e6fa88,"{'cluster': 32, 'intent_desc': 'activate card:activate card refers to enabling a card for transactions.', 'intent_name': 'Activate Card', 'explaination': ""The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'.""}",1758803677,32,activate card:activate card refers to enabling a card for transactions.,Activate Card,"The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'."
68d536dd97faae75d3eddb74,CXJ-005D,HB_20250729235542679348949092VOICE469052cc51274763b625b438a40dea4d,"{'cluster': 32, 'intent_desc': 'activate card:Activate card refers to enabling a card for transactions.', 'intent_name': 'Activate Card', 'explaination': ""The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'.""}",1758803677,32,activate card:Activate card refers to enabling a card for transactions.,Activate Card,"The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'."
68d536dd97faae75d3eddb75,CXJ-005D,HB_20250730151809679349138234VOICE7473715ac4c945ab9f49ebd03cfc32b7,"{'cluster': 32, 'intent_desc': 'activate card:activate card refers to enabling a card for transactions.', 'intent_name': 'Activate Card', 'explaination': ""The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'.""}",1758803677,32,activate card:activate card refers to enabling a card for transactions.,Activate Card,"The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'."
68d536dd97faae75d3eddb76,CXJ-005D,HB_20250731154209679350005477VOICEa027315fdbc1401c911b487a9b6c8b52,"{'cluster': 32, 'intent_desc': 'activate card:Activate card refers to enabling a card for transactions.', 'intent_name': 'Activate Card', 'explaination': ""The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'.""}",1758803677,32,activate card:Activate card refers to enabling a card for transactions.,Activate Card,"The intent 'activate card' appears consistently in all input statements, indicating that the common intent for this group is 'Activate Card'."
68d536dd97faae75d3eddb8b,CXJ-005D,HB_20250730132627679349024136VOICE56d4579e8a4b4ac3a93ae4f005cddc7e,"{'cluster': 27, 'intent_desc': 'card request:Card request refers to the process of ordering a new card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:Card request refers to the process of ordering a new card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb8c,CXJ-005D,HB_20250730144958679349106888VOICE112bcab35a3244659f9ac2632dd89f22,"{'cluster': 27, 'intent_desc': 'card request:card request refers to the process of requesting a new or replacement card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:card request refers to the process of requesting a new or replacement card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb8d,CXJ-005D,HB_20250730173327679349336568VOICE9fea20f3d307496f8321831481642a67,"{'cluster': 27, 'intent_desc': 'card request:Card request refers to the action of requesting a new card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:Card request refers to the action of requesting a new card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb8e,CXJ-005D,HB_20250730211419679349640348VOICEc4f5ae90460c48e3b5608b0d736343ec,"{'cluster': 27, 'intent_desc': 'card request:Card request refers to the process of requesting a new or replacement card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:Card request refers to the process of requesting a new or replacement card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb8f,CXJ-005D,HB_20250730212511679349640348VOICE41f9a5a086a846e7aa51db9c1558cbaa,"{'cluster': 27, 'intent_desc': 'card request:Card request refers to the process of requesting a new or replacement card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:Card request refers to the process of requesting a new or replacement card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb90,CXJ-005D,HB_20250731152156679349981591VOICE08098eb5947d412787e875c2eb29ac93,"{'cluster': 27, 'intent_desc': 'card request:card request refers to the action of ordering a new card.', 'intent_name': 'Card Request', 'explaination': ""The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.""}",1758803677,27,card request:card request refers to the action of ordering a new card.,Card Request,The intent 'Card Request' is used consistently across all input statements to describe the process of ordering or requesting a new or replacement card. This intent name accurately represents the common theme of the input descriptions.
68d536dd97faae75d3eddb91,CXJ-005D,HB_20250730134534679349039534VOICE2c13dafe3a464e8fb9be56718b61df54,"{'cluster': 0, 'intent_desc': 'payment decline:Payment decline refers to a transaction being rejected by the system.', 'intent_name': 'Payment Decline', 'explaination': ""The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group.""}",1758803677,0,payment decline:Payment decline refers to a transaction being rejected by the system.,Payment Decline,"The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group."
68d536dd97faae75d3eddb92,CXJ-005D,HB_20250730162014679349225504VOICEd3981ba89bf3454da53cf8de27dff7bc,"{'cluster': 0, 'intent_desc': 'payment decline:payment decline refers to the failure of a transaction to be processed successfully.', 'intent_name': 'Payment Decline', 'explaination': ""The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group.""}",1758803677,0,payment decline:payment decline refers to the failure of a transaction to be processed successfully.,Payment Decline,"The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group."
68d536dd97faae75d3eddb93,CXJ-005D,HB_20250730181623679349400160VOICE8a622e7a4e7b400f859bc4c328261ba4,"{'cluster': 0, 'intent_desc': 'payment decline:payment decline refers to the failure of a transaction due to insufficient funds or other issues.', 'intent_name': 'Payment Decline', 'explaination': ""The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group.""}",1758803677,0,payment decline:payment decline refers to the failure of a transaction due to insufficient funds or other issues.,Payment Decline,"The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group."
68d536dd97faae75d3eddb94,CXJ-005D,HB_20250731144433679349930273VOICEe2a0e7099c79407d82e7b5824d7f7122,"{'cluster': 0, 'intent_desc': 'card decline:Card decline refers to the rejection of a card transaction.', 'intent_name': 'Payment Decline', 'explaination': ""The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group.""}",1758803677,0,card decline:Card decline refers to the rejection of a card transaction.,Payment Decline,"The majority of the input statements (three out of four) refer to 'payment decline' as the common issue of transaction rejection, making it the most representative intent name for the group."
68d536dd97faae75d3eddb95,CXJ-005D,HB_20250730141013679349063481VOICEb1d8af629e094b82bdeb1ba43d793666,"{'cluster': 21, 'intent_desc': 'card status:Card status refers to the current operational state of a card.', 'intent_name': 'Card Status', 'explaination': ""The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements.""}",1758803677,21,card status:Card status refers to the current operational state of a card.,Card Status,"The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb96,CXJ-005D,HB_20250730150208679349120138VOICEbfba3679163f4f4da6768f108e41af91,"{'cluster': 21, 'intent_desc': 'card status:Card status refers to the current activation state of a debit or credit card.', 'intent_name': 'Card Status', 'explaination': ""The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements.""}",1758803677,21,card status:Card status refers to the current activation state of a debit or credit card.,Card Status,"The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb97,CXJ-005D,HB_20250731140946679349892992VOICEd5f9f7a58c7442a8ae13866756989bf3,"{'cluster': 21, 'intent_desc': 'card status:Card status refers to the current state or condition of a card.', 'intent_name': 'Card Status', 'explaination': ""The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements.""}",1758803677,21,card status:Card status refers to the current state or condition of a card.,Card Status,"The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb98,CXJ-005D,HB_20250731144112679349923247VOICE7c266c7ead65463c85e107efd8d08d02,"{'cluster': 21, 'intent_desc': 'card status:Card status refers to the current state or delivery status of a card.', 'intent_name': 'Card Status', 'explaination': ""The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements.""}",1758803677,21,card status:Card status refers to the current state or delivery status of a card.,Card Status,"The intent 'Card Status' is used consistently across all input statements to describe the current operational, activation, or delivery state of a card. This intent name accurately represents the common theme of the input statements."
68d536dd97faae75d3eddb99,CXJ-005D,HB_20250730144051679349096815VOICE651ad316be4d4b9a909155d4a9bfa644,"{'cluster': 19, 'intent_desc': 'check investigation:Check investigation refers to the process of tracking a mailed check.', 'intent_name': 'Investigation', 'explaination': 'Both input statements involve the process of examining or tracking something, whether it is a mailed check or suspicious transactions. The common theme is the act of investigation.'}",1758803677,19,check investigation:Check investigation refers to the process of tracking a mailed check.,Investigation,"Both input statements involve the process of examining or tracking something, whether it is a mailed check or suspicious transactions. The common theme is the act of investigation."
68d536dd97faae75d3eddb9a,CXJ-005D,HB_20250730173621679349339005VOICE85f440f108dd4d098c3efeba2d7336e0,"{'cluster': 19, 'intent_desc': 'fraud investigation:Fraud investigation refers to the process of examining suspicious transactions.', 'intent_name': 'Investigation', 'explaination': 'Both input statements involve the process of examining or tracking something, whether it is a mailed check or suspicious transactions. The common theme is the act of investigation.'}",1758803677,19,fraud investigation:Fraud investigation refers to the process of examining suspicious transactions.,Investigation,"Both input statements involve the process of examining or tracking something, whether it is a mailed check or suspicious transactions. The common theme is the act of investigation."
68d536dd97faae75d3eddb9b,CXJ-005D,HB_20250730144143679349100622VOICEc29b5bc87b884a8f98e4e2903f3c372c,"{'cluster': 17, 'intent_desc': 'unlock account:Unlock account refers to regaining access to a locked account.', 'intent_name': 'Unlock Account', 'explaination': ""The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.""}",1758803677,17,unlock account:Unlock account refers to regaining access to a locked account.,Unlock Account,The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.
68d536dd97faae75d3eddb9c,CXJ-005D,HB_20250730191748679349502222VOICE9ded7dcd683b4125be84894ba0524c5f,"{'cluster': 17, 'intent_desc': 'unlock card:Unlock card refers to the process of reactivating a locked card.', 'intent_name': 'Unlock Account', 'explaination': ""The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.""}",1758803677,17,unlock card:Unlock card refers to the process of reactivating a locked card.,Unlock Account,The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.
68d536dd97faae75d3eddb9d,CXJ-005D,HB_20250731125807679349835960VOICE710ace9706e5431ebeb1f4c9018be465,"{'cluster': 17, 'intent_desc': 'unlock account:Unlock account refers to restoring access to a suspended account.', 'intent_name': 'Unlock Account', 'explaination': ""The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.""}",1758803677,17,unlock account:Unlock account refers to restoring access to a suspended account.,Unlock Account,The common intent name 'Unlock Account' is chosen because it appears more frequently in the input statements and represents the action of regaining access to a locked or suspended account or card.
68d536dd97faae75d3eddb9e,CXJ-005D,HB_20250730161907679349221565VOICE1eafc86e096145d98fb3686dd01db4a1,"{'cluster': 29, 'intent_desc': 'check balance:check balance refers to verifying the current amount available in an account.', 'intent_name': 'Check Balance', 'explaination': ""The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group.""}",1758803677,29,check balance:check balance refers to verifying the current amount available in an account.,Check Balance,"The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group."
68d536dd97faae75d3eddb9f,CXJ-005D,HB_20250730171328679349308807VOICE86c456f683f948128844af4bc2229f0a,"{'cluster': 29, 'intent_desc': 'check balance:Check balance refers to verifying the current amount in an account.', 'intent_name': 'Check Balance', 'explaination': ""The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group.""}",1758803677,29,check balance:Check balance refers to verifying the current amount in an account.,Check Balance,"The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group."
68d536dd97faae75d3eddba0,CXJ-005D,HB_20250730180815679349389218VOICE832fd4d7a3b34305bd35fc88ee2f64c5,"{'cluster': 29, 'intent_desc': 'check balance:check balance refers to verifying the current amount available in an account.', 'intent_name': 'Check Balance', 'explaination': ""The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group.""}",1758803677,29,check balance:check balance refers to verifying the current amount available in an account.,Check Balance,"The intent 'Check Balance' is used consistently across all input statements to refer to verifying the current amount available in an account. This intent name is repeated at least 3 times in the cluster statements, making it the most appropriate common intent name for the group."
