_id,jobId,transcriptId,intentAnalysisOutput,addedOn,main_intent,intent_detail,intent_solution
68d5360d97faae75d3eddaac,CXJ-005D,HB_20250731152121679349979875VOICE361a3b27f3fc46f58c8e5fefeb81660b,"{'main_intent': 'claim denial', 'intent_detail': 'Claim denial refers to the rejection of an insurance claim.', 'intent_solution': 'Agent will contact clinic for itemized receipt.'}",1758803469,claim denial,Claim denial refers to the rejection of an insurance claim.,Agent will contact clinic for itemized receipt.
68d5360e97faae75d3eddaad,CXJ-005D,HB_20250731152156679349981591VOICE08098eb5947d412787e875c2eb29ac93,"{'main_intent': 'card request', 'intent_detail': 'card request refers to the action of ordering a new card.', 'intent_solution': 'processed order for new card'}",1758803470,card request,card request refers to the action of ordering a new card.,processed order for new card
68d5360f97faae75d3eddaae,CXJ-005D,HB_20250731152837679349988549VOICE6bddb4d62f064391895e629f692e2f7c,"{'main_intent': 'coverage confirmation', 'intent_detail': 'coverage confirmation refers to verifying the status of insurance coverage.', 'intent_solution': 'advised to contact insurance carrier.'}",1758803471,coverage confirmation,coverage confirmation refers to verifying the status of insurance coverage.,advised to contact insurance carrier.
68d5360f97faae75d3eddaaf,CXJ-005D,HB_20250731153028679349984750VOICE2d4cdca9f8c64ff292450defcdd00b25,"{'main_intent': 'funds inquiry', 'intent_detail': 'funds inquiry refers to checking the status of funds in an account.', 'intent_solution': 'explained account status and forfeiture.'}",1758803471,funds inquiry,funds inquiry refers to checking the status of funds in an account.,explained account status and forfeiture.
68d5361097faae75d3eddab0,CXJ-005D,HB_20250731153629679350000255VOICE7f9ea54832c14e5c956273a93ed93fb0,"{'main_intent': 'account access', 'intent_detail': 'Account access refers to the ability to use and manage an account.', 'intent_solution': 'Confirmed account is active and usable.'}",1758803472,account access,Account access refers to the ability to use and manage an account.,Confirmed account is active and usable.
68d5361197faae75d3eddab1,CXJ-005D,HB_20250731153848679350002926VOICE8b502b49f39c4899a7430897c3979128,"{'main_intent': 'card replacement', 'intent_detail': 'Card replacement refers to issuing a new card due to loss or damage.', 'intent_solution': 'Ordered new cards for customer and spouse.'}",1758803473,card replacement,Card replacement refers to issuing a new card due to loss or damage.,Ordered new cards for customer and spouse.
68d5361297faae75d3eddab2,CXJ-005D,HB_20250731154209679350005477VOICEa027315fdbc1401c911b487a9b6c8b52,"{'main_intent': 'activate card', 'intent_detail': 'Activate card refers to enabling a card for transactions.', 'intent_solution': 'Investigate why card was declined.'}",1758803474,activate card,Activate card refers to enabling a card for transactions.,Investigate why card was declined.
68d5361297faae75d3eddab3,CXJ-005D,HB_20250731155758679350026536VOICEacda118b5a9543ccb7cd607200a7f9c1,"{'main_intent': 'purchase inquiry', 'intent_detail': 'purchase inquiry refers to a request for details about a specific transaction.', 'intent_solution': 'requested account holder authorization'}",1758803474,purchase inquiry,purchase inquiry refers to a request for details about a specific transaction.,requested account holder authorization
68d5361397faae75d3eddab4,CXJ-005D,HB_20250731162505679350057023VOICEa8a2082ab0de462d80d4d6d25768f641,"{'main_intent': 'claim status', 'intent_detail': 'Claim status refers to the current processing stage of an insurance claim.', 'intent_solution': 'Submit documentation online.'}",1758803475,claim status,Claim status refers to the current processing stage of an insurance claim.,Submit documentation online.
68d5361497faae75d3eddab5,CXJ-005D,HB_20250731163247679350068790VOICEc51e6bf302974973a14bf0c07a79f541,"{'main_intent': 'payment inquiry', 'intent_detail': 'Payment inquiry refers to questions about the status or details of a payment.', 'intent_solution': 'Clarified payment status and provided next steps.'}",1758803476,payment inquiry,Payment inquiry refers to questions about the status or details of a payment.,Clarified payment status and provided next steps.
68d5361597faae75d3eddab6,CXJ-005D,HB_20250731163442679350067364VOICE8ac28985bb8d44b5a7799039d5bbe9b6,"{'main_intent': 'verification code', 'intent_detail': 'Verification code is a security measure to confirm identity.', 'intent_solution': 'Submitted case for verification code.'}",1758803477,verification code,Verification code is a security measure to confirm identity.,Submitted case for verification code.
68d5361597faae75d3eddab7,CXJ-005D,HB_20250731163806679350071950VOICE80dcd01e57f54a1e9d5480266476fc68,"{'main_intent': 'cancel benefits', 'intent_detail': 'Cancel benefits refers to the termination of insurance coverage.', 'intent_solution': 'Guided customer to cancel online.'}",1758803477,cancel benefits,Cancel benefits refers to the termination of insurance coverage.,Guided customer to cancel online.
68d5361697faae75d3eddab8,CXJ-005D,HB_20250731164551679350080979VOICE84df5b165cff4d158893cf2359b97c8b,"{'main_intent': 'card replacement', 'intent_detail': 'Card replacement refers to issuing a new card when the old one expires.', 'intent_solution': 'Confirmed new card shipment.'}",1758803478,card replacement,Card replacement refers to issuing a new card when the old one expires.,Confirmed new card shipment.
68d5361797faae75d3eddab9,CXJ-005D,HB_20250731164601679350080969VOICE2d1e774ddf9141ab8fbd1ec478ba9852,"{'main_intent': 'cancel benefits', 'intent_detail': 'Cancel benefits refers to the termination of insurance coverage.', 'intent_solution': 'Provided email for cancellation request.'}",1758803479,cancel benefits,Cancel benefits refers to the termination of insurance coverage.,Provided email for cancellation request.
